Francisco Assis desafia Paulo Rangel a debater o futuro de Portugal	ent1_opposes_ent2		2014-03-06 18:35:00	http://www.publico.pt/1627320	Francisco Assis	Paulo Rangel	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q10346767
Reis Novais diz que Cavaco não pediu fiscalização da CES para adiar medida	other		2014-03-19 20:02:00	http://www.publico.pt/1628962	Reis Novais	Cavaco	None	https://www.wikidata.org/wiki/Q57398
Seguro desvaloriza falta de consenso, Passos aponta contradições no discurso socialista	other		2014-03-19 21:11:58	http://www.publico.pt/1628971	Seguro	Passos	http://www.wikidata.org/entity/Q1580316	https://www.wikidata.org/wiki/Q57615
Paulo Portas representa Portugal no funeral de Estado de Adolfo Suárez	other		2014-03-29 14:38:47	http://www.publico.pt/1630250	Paulo Portas	Adolfo Suárez	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q214367
Nuno Melo questiona BCE e Vítor Constâncio sobre declarações de Barroso	other		2014-04-01 18:41:18	http://www.publico.pt/1630614	Nuno Melo	Vítor Constâncio	https://www.wikidata.org/wiki/Q10338219	https://www.wikidata.org/wiki/Q529992
Teixeira dos Santos contraria Durão Barroso sobre pedido de ajuda externa	ent1_opposes_ent2		2014-04-03 09:14:38	http://www.publico.pt/1630814	Teixeira dos Santos	Durão Barroso	https://www.wikidata.org/wiki/Q586749	https://www.wikidata.org/wiki/Q15849
Marine Le Pen e outros líderes da extrema-direita seguem a mensagem de Putin	other		2014-04-16 19:04:32	http://www.publico.pt/1632551	Marine Le Pen	Putin	https://www.wikidata.org/wiki/Q12927	https://www.wikidata.org/wiki/Q7747
Jerónimo de Sousa diz estar "atento a discursos da hipocrisia” e aponta Cavaco	ent1_opposes_ent2		2014-04-26 18:39:44	http://www.publico.pt/1633714	Jerónimo de Sousa	Cavaco	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q57398
Mário Soares acusa Governo e Assunção Esteves de serem contra a revolução	ent1_opposes_ent2		2014-04-27	https://arquivo.pt/wayback/20140427214345/http://visao.sapo.pt/mario-soares-acusa-governo-e-assuncao-esteves-de-serem-contra-a-revolucao=f778243	Mário Soares	Assunção Esteves	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q2868303
Crato homenageia Veiga Simão como iniciador da reforma do ensino	ent1_supports_ent2		2014-05-03	https://arquivo.pt/wayback/20140503213940/http://www.rtp.pt/noticias/index.php?article=734835&tm=9&layout=121&visual=49	Crato	Veiga Simão	https://www.wikidata.org/wiki/Q2344342	https://www.wikidata.org/wiki/Q10310607
Edite Estrela acusa Cavaco de condecorar só amigos	ent1_opposes_ent2		2014-05-05	https://arquivo.pt/wayback/20140505204043/http://www.ionline.pt/node/50595062	Edite Estrela	Cavaco	https://www.wikidata.org/wiki/Q3047625	https://www.wikidata.org/wiki/Q57398
Francisco Assis critica “tom triunfalista” de Passos Coelho	ent1_opposes_ent2		2014-05-05 23:47:00	http://www.publico.pt/1634704	Francisco Assis	Passos Coelho	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q57615
Vasco Lourenço revela que interveio em duas situações difíceis para o partido de Paulo Portas	other		2014-05-06 07:17:32	http://www.publico.pt/1634741	Vasco Lourenço	Paulo Portas	https://www.wikidata.org/wiki/Q2511022	https://www.wikidata.org/wiki/Q58161
Passos diz que Cavaco tem uma visão positiva sobre a saída limpa	ent1_supports_ent2		2014-05-08	https://arquivo.pt/wayback/20140508060055/http://www.tvi24.iol.pt/videos/video/14135552/1	Passos	Cavaco	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q57398
Catroga diz que guião de Portas "peca" pela ausência de definição do Estado	ent1_opposes_ent2		2014-05-09 21:02:00	http://www.publico.pt/1635344	Catroga	Portas	https://www.wikidata.org/wiki/Q5340560	https://www.wikidata.org/wiki/Q58161
Passos Coelho nega “qualquer convite”, ou sondagem, a Jorge Silva Carvalho	other		2014-05-13 12:01:33	http://www.publico.pt/1635714	Passos Coelho	Jorge Silva Carvalho	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q10308143
Europeias: CDU mantém Inês Zuber e aposta em Miguel Viegas	other		2014-05-16	https://arquivo.pt/wayback/20140516011020/http://sol.sapo.pt/noticia/101525	Inês Zuber	Miguel Viegas	https://www.wikidata.org/wiki/Q1671880	https://www.wikidata.org/wiki/Q17270836
Silva Pereira pede ao PS para cerrar fileiras à volta de Sócrates	more_entities		2014-05-18 23:52:12	http://www.publico.pt/1636514	Silva Pereira	Sócrates	https://www.wikidata.org/wiki/Q2066785	https://www.wikidata.org/wiki/Q182367
João Ferreira apela ao voto útil na CDU e ataca Cavaco	more_entities		2014-05-19 20:56:13	http://www.publico.pt/1636640	João Ferreira	Cavaco	https://www.wikidata.org/wiki/Q11728715	https://www.wikidata.org/wiki/Q57398
Maria Belo, ex-eurodeputada do PS, apoia Rui Tavares	ent1_supports_ent2		2014-05-21 13:42:19	http://www.publico.pt/1636869	Maria Belo	Rui Tavares	https://www.wikidata.org/wiki/Q17420667	https://www.wikidata.org/wiki/Q1337232
Ana Gomes discorda de Luís Amado	ent1_opposes_ent2		2014-05-24	https://arquivo.pt/wayback/20140524060649/http://www.tvi24.iol.pt/opiniao/AnaGomes-AnaGomesdiscordadeLuisAmado/1371870-5339.html	Ana Gomes	Luís Amado	https://www.wikidata.org/wiki/Q2844986	https://www.wikidata.org/wiki/Q1382641
João Soares acusa António Costa de "crise de egocentrismo"	ent1_opposes_ent2		2014-05-28 12:47:22	http://www.publico.pt/1637772	João Soares	António Costa	https://www.wikidata.org/wiki/Q1340708	https://www.wikidata.org/wiki/Q610788
Alberto Martins avisa que candidatura de António Costa tem de cumprir os estatutos	other		2014-05-28 13:50:15	http://www.publico.pt/1637778	Alberto Martins	António Costa	https://www.wikidata.org/wiki/Q2831797	https://www.wikidata.org/wiki/Q610788
Assis quer António Costa candidato a PR	ent1_supports_ent2		2014-05-29	https://arquivo.pt/wayback/20140529071839/http://sol.sapo.pt/noticia/87058	Assis	António Costa	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q610788
Seguro insurge-se contra Costa por este transformar a vitória das europeias numa derrota	ent1_opposes_ent2		2014-05-29 16:02:24	http://www.publico.pt/1637941	Seguro	Costa	http://www.wikidata.org/entity/Q1580316	https://www.wikidata.org/wiki/Q610788
António Arnaut entende que Seguro deve convocar congresso	ent1_asks_action_ent2		2014-05-29 22:15:52	http://www.publico.pt/1638013	António Arnaut	Seguro	https://www.wikidata.org/wiki/Q4777527	http://www.wikidata.org/entity/Q1580316
Soares apoia Costa e acusa liderança de Seguro de mal se identificar com o PS	more_entities		2014-05-29 22:30:12	http://www.publico.pt/1637983	Soares	Costa	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q610788
Mário Soares apoia António Costa	ent1_supports_ent2		2014-05-29	https://arquivo.pt/wayback/20140529230053/http://www.tvi24.iol.pt/503/politica/antonio-costa-tvi24-ps-mario-soares-ultimas-noticias-congresso/1557931-4072.html	Mário Soares	António Costa	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q610788
José Manuel Pureza realça "combates firmes e verticais" do "honoris causa" António Arnaut	ent1_supports_ent2		2014-05-30	https://arquivo.pt/wayback/20140530072623/http://www.publico.pt/politica/noticia/jose-manuel-pureza-realca-combates-firmes-e-verticais-do-honoris-causa-antonio-arnaut-1637972	José Manuel Pureza	António Arnaut	https://www.wikidata.org/wiki/Q10309889	https://www.wikidata.org/wiki/Q4777527
Mário Soares apoia António Costa e exige Congresso	ent1_supports_ent2		2014-05-30	https://arquivo.pt/wayback/20140530000404/http://observador.pt/mario-soares-apoia-antonio-costa-e-exige-congresso/	Mário Soares	António Costa	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q610788
Sócrates pede congresso e dá apoio a Costa	ent1_supports_ent2		2014-05-31 12:17:34	http://www.publico.pt/1638189	Sócrates	Costa	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q610788
Se Costa vencer as primárias, Seguro demite-se	other		2014-06-01 17:52:41	http://www.publico.pt/1638303	Costa	Seguro	https://www.wikidata.org/wiki/Q610788	http://www.wikidata.org/entity/Q1580316
Mário Soares afirma apoio a António Costa na liderança do PS	ent1_supports_ent2		2014-06-04	https://arquivo.pt/wayback/20140604184351/http://www.jn.pt/PaginaInicial/Politica/Interior.aspx?content_id=3942371	Mário Soares	António Costa	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q610788
Ferro Rodrigues pede a Cavaco que antecipe legislativas	other		2014-06-05	https://arquivo.pt/wayback/20140605065602/http://sol.sapo.pt/noticia/106499	Ferro Rodrigues	Cavaco	https://www.wikidata.org/wiki/Q925136	https://www.wikidata.org/wiki/Q57398
PS pede intervenção de Cavaco para travar ataques de Passos ao TC	more_entities		2014-06-05 11:45:27	http://www.publico.pt/1638785	Cavaco	Passos	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q57615
Seguro diz que Cavaco não pode "refugiar-se em palavras de circunstância"	ent1_opposes_ent2		2014-06-08 14:32:14	http://www.publico.pt/1639189	Seguro	Cavaco	http://www.wikidata.org/entity/Q1580316	https://www.wikidata.org/wiki/Q57398
António Galamba desafia António Costa a aceitar participar em debates	ent1_opposes_ent2		2014-06-13 18:41:42	http://www.publico.pt/1639802	António Galamba	António Costa	None	https://www.wikidata.org/wiki/Q610788
Paula Teixeira da Cruz sugere o nome Viviane Reding à frente da Justiça na Europa	ent1_supports_ent2		2014-06-16 17:13:48	http://www.publico.pt/1650558	Paula Teixeira da Cruz	Viviane Reding	https://www.wikidata.org/wiki/Q3075716	https://www.wikidata.org/wiki/Q235866
Paulo Portas “joga” na liderança de Junker para presidente da Comissão Europeia	ent1_supports_ent2		2014-06-17 00:24:29	http://www.publico.pt/1650613	Paulo Portas	Junker	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q57661
Passos assume que pediu a Cavaco para enviar medidas para o TC	ent1_asks_action_ent2		2014-06-17 21:23:24	http://www.publico.pt/1659115	Passos	Cavaco	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q57398
Marco António aproxima PSD de Rui Moreira a pensar nas legislativas	other		2014-07-08 19:35:00	http://www.publico.pt/1662099	Marco António	Rui Moreira	https://www.wikidata.org/wiki/Q11767932	https://www.wikidata.org/wiki/Q16940732
Seguro diz não ter falado com Passos de nomes nem do perfil do comissário europeu	other		2014-07-09 12:53:54	http://www.publico.pt/1662190	Seguro	Passos	http://www.wikidata.org/entity/Q1580316	https://www.wikidata.org/wiki/Q57615
Cavaco Silva oferece almoço a Assunção Esteves, vices e líderes das bancadas	other		2014-07-09 15:42:42	http://www.publico.pt/1662205	Cavaco Silva	Assunção Esteves	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q2868303
Ana Drago e Daniel Oliveira admitem aproximar-se do Livre e do PS	other		2014-07-13	http://publico.pt/1662756	Ana Drago	Daniel Oliveira	https://www.wikidata.org/wiki/Q1518240	https://www.wikidata.org/wiki/Q10263981
Catarina Martins diz que Ana Drago prefere governar a discutir um programa de esquerda	ent1_opposes_ent2		2014-07-15 17:38:36	http://www.publico.pt/1663000	Catarina Martins	Ana Drago	https://www.wikidata.org/wiki/Q612666	https://www.wikidata.org/wiki/Q1518240
António Costa acusa Seguro de não ser uma verdadeira alternativa	ent1_opposes_ent2		2014-07-29	https://arquivo.pt/wayback/20140729220603/http://www.jn.pt/PaginaInicial/Politica/Interior.aspx?content_id=4051832	António Costa	Seguro	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q1580316
Mandatário de Seguro acusa António Costa de “golpe palaciano”	ent1_opposes_ent2		2014-08-03 17:49:32	http://www.publico.pt/1665270	Mandatário de Seguro	António Costa	None	https://www.wikidata.org/wiki/Q610788
António Costa diz que «Rui Rio é o seu adversário»	ent1_opposes_ent2		2014-08-23	https://arquivo.pt/wayback/20140823183434/http://www.tvi24.iol.pt/politica/antonio-costa-rui-primarias-ps-seguro-tvi24/1569265-4072.html	António Costa	Rui Rio	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q7378729
Rui Moreira garante que não teve pressões partidárias para manter Sampaio Pimentel	other		2014-08-27 07:30:03	http://www.publico.pt/1667694	Rui Moreira	Sampaio Pimentel	https://www.wikidata.org/wiki/Q16940732	None
PT critica falso vídeo de Lula a apoiar Marina	other		2014-08-31	https://arquivo.pt/wayback/20140831053647/http://www.dn.pt/inicio/globo/interior.aspx?content_id=4099087&seccao=CPLP&page=-1	Lula	Marina	https://www.wikidata.org/wiki/Q37181	https://www.wikidata.org/wiki/Q9029075
João Ferreira do Amaral e Francisco Louçã na Edição da Noite	other		2014-10-06	https://arquivo.pt/wayback/20141006091220/http://sicnoticias.sapo.pt/arquivo/2014-09-04-joao-ferreira-do-amaral-e-francisco-louca-na-edicao-da-noite	João Ferreira	Francisco Louçã	https://www.wikidata.org/wiki/Q11728715	https://www.wikidata.org/wiki/Q1442096
Mário Soares: "Sócrates não quer voltar à política"	other		2014-10-08	https://arquivo.pt/wayback/20141008041809/http://www.ionline.pt/artigos/portugal/mario-soares-socrates-nao-quer-voltar-politica-0	Sócrates	Mário Soares	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q156781
Aguiar-Branco critica Rui Rio e António Costa	ent1_opposes_ent2		2014-10-18	https://arquivo.pt/wayback/20141018080930/http://observador.pt/2014/07/11/aguiar-branco-critica-rui-rio-e-costa/	Aguiar-Branco	Rui Rio	https://www.wikidata.org/wiki/Q1555060	https://www.wikidata.org/wiki/Q7378729
Ricardo Salgado: Ernâni Lopes foi “um inovador” em política económica	ent1_supports_ent2		2014-10-24	https://arquivo.pt/wayback/20141024165659/http://www.publico.pt/economia/noticia/ricardo-salgado-ernani-lopes-foi-um-inovador-em-politica-economica_1469170	Ricardo Salgado	Ernâni Lopes	https://www.wikidata.org/wiki/Q15267277	https://www.wikidata.org/wiki/Q1318666
Passos mantem Silva Carvalho sob segredo de Estado	ent1_supports_ent2		2014-10-24	https://arquivo.pt/wayback/20141024053209/http://expresso.sapo.pt/passos-mantem-silva-carvalho-sob-segredo-de-estado=f759136	Passos	Silva Carvalho	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q6752494
PS Maria de Belém Roseira apoia candidatura de António José Seguro	ent1_supports_ent2		2014-10-25	https://arquivo.pt/wayback/20141025041431/http://expresso.sapo.pt/ps-maria-de-belem-roseira-apoia-candidatura-de-antonio-jose-seguro=f663385	Maria de Belém Roseira	António José Seguro	https://www.wikidata.org/wiki/Q6761683	https://www.wikidata.org/wiki/Q1580316
Rui Tavares exige pedido de desculpas a Francisco Louçã	ent1_opposes_ent2		2014-10-25	https://arquivo.pt/wayback/20141025045219/http://expresso.sapo.pt/rui-tavares-exige-pedido-de-desculpas-a-francisco-louca=f656464	Rui Tavares	Francisco Louçã	https://www.wikidata.org/wiki/Q1337232	https://www.wikidata.org/wiki/Q1442096
Fernando Medina acusa António Costa de manipulação de números	ent1_opposes_ent2		2014-11-08	https://arquivo.pt/wayback/20141108003826/http://expresso.sapo.pt/fernando-medina-acusa-antonio-costa-de-manipulacao-de-numeros=f896492	Fernando Medina	António Costa	https://www.wikidata.org/wiki/Q20017756	https://www.wikidata.org/wiki/Q610788
Cavaco manda Ferro Rodrigues "fazer o trabalho de casa"	ent1_opposes_ent2		2014-11-10	https://arquivo.pt/wayback/20141110183915/http://www.dn.pt/politica/interior.aspx?content_id=4230469	Cavaco	Ferro Rodrigues	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q925136
Deputada do PS Gabriela Canavilhas quer saber fundamento da medida de coação a Sócrates	other		2014-11-25	https://arquivo.pt/wayback/20141125233841/http://www.jn.pt/PaginaInicial/Politica/Interior.aspx?content_id=4259639	Gabriela Canavilhas	Sócrates	https://www.wikidata.org/wiki/Q10287923	https://www.wikidata.org/wiki/Q182367
Sócrates. Arménio Carlos diz que o importante é que o processo ande rápido	other		2014-11-26	https://arquivo.pt/wayback/20141126014424/http://www.ionline.pt/artigos/portugal/socrates-armenio-carlos-diz-importante-processo-ande-rapido	Sócrates	Arménio Carlos	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q16336787
Mário Soares critica "anormal aparato" na detenção de José Sócrates	ent1_supports_ent2		2014-11-27	https://arquivo.pt/wayback/20141127235707/http://www.jn.pt/PaginaInicial/Politica/Interior.aspx?content_id=4259288	Mário Soares	José Sócrates	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q182367
Luís Montenegro sugere a Guilherme Silva que se demita	ent1_opposes_ent2		2014-12-05	https://arquivo.pt/wayback/20141205055511/http://www.tvi24.iol.pt/politica/psd/luis-montenegro-sugere-a-guilherme-silva-que-se-demita	Luís Montenegro	Guilherme Silva	https://www.wikidata.org/wiki/Q11764394	https://www.wikidata.org/wiki/Q10292842
António Costa quer condecorar Mário Soares	ent1_supports_ent2		2014-12-09	https://arquivo.pt/wayback/20141209185949/http://www.tvi24.iol.pt/politica/lisboa/antonio-costa-quer-condecorar-mario-soares	António Costa	Mário Soares	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q156781
Manuel Pizarro acusa Pedro Mota Soares de cinismo reprovável	ent1_opposes_ent2		2014-12-18	https://arquivo.pt/wayback/20141218090356/http://visao.sapo.pt/manuel-pizarro-acusa-pedro-mota-soares-de-cinismo-reprovavel=f804851	Manuel Pizarro	Pedro Mota Soares	https://www.wikidata.org/wiki/Q10324447	https://www.wikidata.org/wiki/Q2913325
José Manuel Coelho acusa Miguel Albuquerque de ter sido um autarca «corrupto» 	ent1_opposes_ent2		2015-01-15	https://arquivo.pt/wayback/20150115055708/http://www.tvi24.iol.pt/politica/madeira/jose-manuel-coelho-acusa-miguel-albuquerque-de-ter-sido-um-autarca-corrupto	José Manuel Coelho	Miguel Albuquerque	https://www.wikidata.org/wiki/Q3186409	https://www.wikidata.org/wiki/Q10329706
José Luís Arnaut acredita que Ricardo Salgado deixa como legado um "banco profundamente estável"	ent1_opposes_ent2		2015-01-19	https://arquivo.pt/wayback/20150119205410/http://www.rtp.pt/noticias/index.php?article=747176&tm=9&layout=123&visual=61	José Luís Arnaut	Ricardo Salgado	https://www.wikidata.org/wiki/Q3186389	https://www.wikidata.org/wiki/Q15267277
Ana Gomes defende-se no Twitter e acusa novamente Paulo Portas	ent1_opposes_ent2		2015-01-31	https://arquivo.pt/wayback/20150131012535/http://observador.pt/2015/01/30/ana-gomes-defende-se-no-twitter-e-acusa-novamente-paulo-portas/	Ana Gomes	Paulo Portas	https://www.wikidata.org/wiki/Q2844986	https://www.wikidata.org/wiki/Q58161
Alfredo Barroso vai desfiliar-se do PS por causa de Costa	ent1_opposes_ent2		2015-02-26	https://arquivo.pt/wayback/20150226230445/http://www.aeiou.pt/quiosque/fundador-do-ps-alfredo-barroso-pede-desfiliacao-do-partido-por-causa-de-antonio-costa	Alfredo Barroso	Costa	https://www.wikidata.org/wiki/Q16336375	https://www.wikidata.org/wiki/Q610788
Gaspar apoiou medidas de Draghi. E não houve Grândola	ent1_supports_ent2		2015-03-08	https://arquivo.pt/wayback/20150308024720/http://www.dn.pt/inicio/economia/interior.aspx?content_id=4438043	Gaspar	Draghi	https://www.wikidata.org/wiki/Q2118027	https://www.wikidata.org/wiki/Q294460
Eduardo Catroga sugere Luís Amado para Presidente da República	ent1_supports_ent2		2015-03-15	https://arquivo.pt/wayback/20150315021445/http://www.dnoticias.pt/actualidade/politica/504446-eduardo-catroga-sugere-luis-amado-para-presidente-da-republica	Eduardo Catroga	Luís Amado	https://www.wikidata.org/wiki/Q5340560	https://www.wikidata.org/wiki/Q1382641
Jerónimo defende que “leitura inteligente” de Costa mantém “roubos até 2017”	other		2015-04-28 18:43:59	http://www.publico.pt/1693928	Jerónimo	Costa	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q610788
Presidenciais: Mário Soares critica escolha de Manuel Alegre	ent1_opposes_ent2		2015-05-05	https://arquivo.pt/wayback/20150505061657/http://expresso.sapo.pt/dossies/dossiest_actualidade/dossie_presidenciais_2011/presidenciais-mario-soares-critica-escolha-de-manuel-alegre=f627932	Mário Soares	Manuel Alegre	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q737410
Manuel Alegre indignado com insultos a António Costa	ent1_supports_ent2		2015-05-06	https://arquivo.pt/wayback/20150506071147/http://expresso.sapo.pt/politica/manuel-alegre-indignado-com-insultos-a-antonio-costa=f877294	Manuel Alegre	António Costa	https://www.wikidata.org/wiki/Q737410	https://www.wikidata.org/wiki/Q610788
António Costa é igual a Passos Coelho?	other		2015-05-09	https://arquivo.pt/wayback/20150509222151/http://expresso.sapo.pt/newsletters/expressomatinal/2015-04-23-Antonio-Costa-e-igual-a-Passos-Coelho-	António Costa	Passos Coelho	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q57615
Cavaco Silva recorda a dedicação do antigo ministro Eduardo Pereira	ent1_supports_ent2		2015-05-11 11:21:29	http://www.publico.pt/1695190	Cavaco Silva	Eduardo Pereira	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q10270753
Mota Amaral contesta escolha de Berta Cabral para cabeça de lista dos Açores	ent1_opposes_ent2		2015-05-16 17:20:20	http://www.publico.pt/1695864	Mota Amaral	Berta Cabral	https://www.wikidata.org/wiki/Q745134	https://www.wikidata.org/wiki/Q16498018
PS de Matosinhos lança repto a Costa: ou o partido ou Guilherme Pinto	other		2015-05-19 09:54:00	http://www.publico.pt/1696047	Costa	Guilherme Pinto	https://www.wikidata.org/wiki/Q610788	None
Passos não devia convidar, Carlos Costa não devia aceitar	other		2015-05-25	https://arquivo.pt/wayback/20150525180149/http://economico.sapo.pt/noticias/nprint/219241	Passos	Carlos Costa	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q524996
Paula Teixeira da Cruz desmente Isaltino Morais	ent1_opposes_ent2		2015-05-31	https://arquivo.pt/wayback/20150531223749/http://observador.pt/2015/05/29/paula-teixeira-da-cruz-desmente-isaltino-morais/	Paula Teixeira da Cruz	Isaltino Morais	https://www.wikidata.org/wiki/Q3075716	https://www.wikidata.org/wiki/Q610788
Isabel Moreira ataca Manuela Moura Guedes	ent1_opposes_ent2		2015-06-02	https://arquivo.pt/wayback/20150602193932/http://ionline.pt/394697?source=social	Isabel Moreira	Manuela Moura Guedes	https://www.wikidata.org/wiki/Q19409554	https://www.wikidata.org/wiki/Q10324736
Marinho Pinto acusou Almeida Santos e o Parlamento está a investigar, mas não era bem assim…	ent1_opposes_ent2		2015-06-03 07:39:25	http://www.publico.pt/1697718	Marinho Pinto	Almeida Santos	https://www.wikidata.org/wiki/Q611182	https://www.wikidata.org/wiki/Q611579
Costa lamenta que Cavaco tenha sido “eco do Governo”	ent1_opposes_ent2		2015-06-10 21:30:53	http://www.publico.pt/1698581	Costa	Cavaco	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q57398
Marinho Pinto está a transformar-se num “falso profeta”, acusa Eurico Figueiredo	ent2_opposes_ent1		2015-06-19 17:01:23	http://www.publico.pt/1699522	Marinho Pinto	Eurico Figueiredo	https://www.wikidata.org/wiki/Q611182	None
António Costa acusa Passos de criar a ilusão de que o país está melhor	ent1_opposes_ent2		2015-06-20 18:44:34	http://www.publico.pt/1699633	António Costa	Passos	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q57615
Varoufakis diz que Merkel está perante "escolha difícil"	other		2015-06-21	https://arquivo.pt/wayback/20150621022728/http://www.aeiou.pt/quiosque/varoufakis-diz-que-merkel-tem-por-diante-escolha-dificil	Varoufakis	Merkel	https://www.wikidata.org/wiki/Q40688	https://www.wikidata.org/wiki/Q567
Lula demarca-se de Dilma e pede uma "revolução" no PT	ent1_opposes_ent2		2015-06-23 17:56:05	http://www.publico.pt/1699887	Lula	Dilma	https://www.wikidata.org/wiki/Q37181	https://www.wikidata.org/wiki/Q40722
Rui Tavares e Ana Drago eleitos nas primárias do LIVRE	other		2015-06-24	https://arquivo.pt/wayback/20150624231708/http://www.dn.pt/politica/interior.aspx?content_id=4642722	Ana Drago	Rui Tavares	https://www.wikidata.org/wiki/Q1518240	https://www.wikidata.org/wiki/Q1337232
Rui Tavares e Ana Drago encabeçam lista do Livre em Lisboa	other		2015-06-24	https://arquivo.pt/wayback/20150624201131/http://www.aeiou.pt/quiosque/perto-de-8-000-vao-escolher-candidatos-a-deputados	Ana Drago	Rui Tavares	https://www.wikidata.org/wiki/Q1518240	https://www.wikidata.org/wiki/Q1337232
Carlos César exige que Cavaco se pronuncie sobre nomeações diplomáticas	ent1_opposes_ent2		2015-06-27 17:46:42	http://www.publico.pt/1700342	Carlos César	Cavaco	https://www.wikidata.org/wiki/Q2571494	https://www.wikidata.org/wiki/Q57398
Balsemão dá empurrão a Rui Rio para montar "o cavalo do poder"	ent1_supports_ent2		2015-07-02	https://arquivo.pt/wayback/20150702051110/http://www.tvi24.iol.pt/politica/rui-rio/balsemao-da-empurrao-a-rio-rio-para-montar-o-cavalo-do-poder	Balsemão	Rui Rio	https://www.wikidata.org/wiki/Q381029	https://www.wikidata.org/wiki/Q7378729
Maria Barroso teve uma vida cheia, destaca Jorge Sampaio	other		2015-07-07 11:13:19	http://www.publico.pt/1701251	Maria Barroso	Jorge Sampaio	https://www.wikidata.org/wiki/Q75062	https://www.wikidata.org/wiki/Q156780
"Santos Ferreira vai fazer falta mas Amado é um excelente banqueiro"	other		2015-07-10	https://arquivo.pt/wayback/20150710211955/http://economico.sapo.pt/noticias/santos-ferreira-vai-fazer-falta-mas-amado-e-um-excelente-banqueiro_136801.html	Santos Ferreira	Amado	https://www.wikidata.org/wiki/Q9697337	https://www.wikidata.org/wiki/Q1382641
Rui Rio diz-se convencido de que Sócrates é culpado	ent1_opposes_ent2		2015-07-24	https://arquivo.pt/wayback/20150724054002/http://www.rtp.pt/noticias/politica/rui-rio-diz-se-convencido-de-que-socrates-e-culpado_v846598	Rui Rio	Sócrates	https://www.wikidata.org/wiki/Q7378729	https://www.wikidata.org/wiki/Q182367
Pires de Lima, Mesquita Nunes e Núncio fora das listas de deputados	other		2015-07-27	https://arquivo.pt/wayback/20150727192734/http://observador.pt/2015/07/27/pires-de-lima-mesquita-nunes-e-nuncio-fora-das-listas-de-deputados/	Mesquita Nunes	Núncio	https://www.wikidata.org/wiki/Q16485477	https://www.wikidata.org/wiki/Q25440961
Maria Elisa “preparadíssima” para apoiar António Costa	ent1_supports_ent2		2015-07-28	https://arquivo.pt/wayback/20150728200547/http://ionline.pt/403986?source=social	Maria Elisa	António Costa	https://www.wikidata.org/wiki/Q6761173	https://www.wikidata.org/wiki/Q610788
Costa, Jerónimo e Catarina Martins entrevistados na SIC e SIC Notícias	other		2015-08-14 12:30:06	http://www.publico.pt/1704963	Jerónimo	Catarina Martins	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q612666
Com Maria de Belém ao lado, Costa reitera concentração nas legislativas	ent1_supports_ent2		2015-08-17 12:58:03	http://www.publico.pt/1705216	Maria de Belém	Costa	https://www.wikidata.org/wiki/Q6761683	https://www.wikidata.org/wiki/Q610788
Manuel Alegre apoia candidatura de Maria de Belém	ent1_supports_ent2		2015-08-18 09:25:44	http://www.publico.pt/1705307	Manuel Alegre	Maria de Belém	https://www.wikidata.org/wiki/Q737410	https://www.wikidata.org/wiki/Q6761683
